-0.7763067966,1.1384,-0.7713247438,0.2664080409,FICO
-0.9893834473,1.2105,-0.3825729342,-0.0241820506,FII
-0.1861407083,0.9249,-0.9890979516,1.2864527415,FISV
1.5086864263,1.1772,0.3112283798,1.2103302431,FITB
-1.5710197242,0.8504,0.8968950539,-0.2525149153,FIVE
-0.5584352156,0.8653,0.0214947164,-0.0510682092,FIZZ
1.0301670465,1.077,-0.3883606013,-1.4903963835,FLIC
0.0899351329,1.9815,1.1355070843,-0.5724927294,FLOW
-0.471406177,1.3785,0.1537415719,0.6535563997,FLR
-0.5363045306,1.2471,0.9009191719,0.5318133069,FLS
1.164306868,1.1486,-0.3566831169,-0.3055933884,FMBI
2.2767475888,2.2536,1.5774856751,-0.056449251,FMSA
-1.0073026444,0.9036,1.1667751647,-0.3970666285,FN
1.2083120557,1.0638,-0.3140495746,0.1076729959,FNB
-0.1557608915,1.4534,0.8005961373,-2.0146220452,FOR
-0.2897768352,0.9035,1.7484516431,-1.4507906771,FORR
-1.5997078511,1.8291,2.3611004766,-0.9130800751,FOSL
0.3995771766,1.0683,-0.2111151385,1.7241925006,FOX
1.3235042242,1.0059,0.4799022634,-0.9171638133,FOXF
-0.4653318759,0.9194,-1.1992276397,0.0429993695,FR
0.7726333295,1.0862,-0.3395561802,1.0067795401,FRC
-1.304150098,1.363,0.4381085319,0.1809876401,FSLR
1.0583360127,1.2121,-0.0241820506,1.0202501038,FTI
-2.5138081197,1.3302,2.0573037137,-1.391786239,FTK
-0.1833722197,1.3014,-0.0901240488,-0.1347382069,FUL
1.5617384368,1.3161,-0.3970666285,-0.178257314,GATX
1.2607934368,0.8379,0.2303857045,-1.324239954,GBNK
-1.1750953546,1.9645,1.8885688453,-0.9090115077,GBT
-1.092299656,1.4715,-0.7356385481,-0.3509627535,GCP
0.4805504377,0.9584,-1.646414467,1.7484516431,GD
0.200005019,1.0608,-1.5324885163,0.3912593084,GGG
-2.3146927966,1.3715,0.9760370833,-0.6602235269,GIII
-0.8288909378,1.0781,1.5682301162,1.9753229426,GILD
-0.5426003549,1.7524,0.1293178986,-0.6635681095,GIMO
0.7328884094,1.3012,1.0524252226,-0.0537585356,GLNG
-1.7301427304,0.9545,0.7785798985,-0.7391645668,GLOB
0.9248405392,1.8215,-0.0295572624,-0.6669201315,GLOG
0.1310124327,1.1305,0.3452538517,-0.8613096466,GLT
-1.3919015057,1.344,-0.0214947164,-0.0914729141,GME
-0.0136086083,1.0127,-0.9009191719,-0.0726028151,GMED
1.9891161676,1.5679,0.2775595559,-1.6159305724,GNBC
0.002721641,1.2305,1.2803310712,-0.0968700646,GNRC
0.3761029102,1.1246,-1.1614847983,0.4859400856,GNTX
0.4502203359,0.958,-0.172800625,-2.3611004766,GOOD
-0.2869396588,1.2536,-2.104099426,3.0695768158,GOOG
-0.3211458161,1.2245,-1.9388569709,3.0695768158,GOOGL
-1.5346725657,1.0845,-0.1483066718,-0.6076669909,GOV
1.4517188186,1.3004,0.3140495746,-0.4174996655,GPI
-1.2254317377,0.8985,0.876988226,0.30840966,GPK
-0.6839159681,1.0627,-0.6974350922,0.8652093373,GPN
-1.9891161676,1.011,0.7462443386,0.0456886458,GPOR
0.0762797633,1.6528,1.4507906771,-1.0247816261,GPRE
-1.1805412451,1.1614,0.8305701456,0.7677123587,GPS
-0.9674215661,1.0892,0.9212629047,0.083382132,GRUB
1.9332692308,1.2492,-0.6871925241,2.0354994574,GS
0.03266546,1.3581,0.8343693502,0.711206864,GT
0.6634263319,1.4749,-0.1946599543,-0.7286137877,GTLS
1.1122860012,1.1809,-0.444030733,-0.1401624767,GWB
-0.2362399627,1.4716,-0.7391645668,0.3566831169,GWR
-0.4532343201,1.1189,0.5536039146,0.5883906734,H
0.6770545639,1.4001,-0.2442025464,-0.0456886458,HA
1.3707051658,1.2236,0.29154783,-0.8043032435,HAFC
-0.0899351329,0.9579,1.3640188625,0.1755283162,HAIN
1.4211745714,2.3525,0.9717203087,-0.4648833349,HALO
1.092299656,1.4342,-2.5882568509,0.6469181978,HAR
-0.3966310905,0.8508,-1.0157394358,0.9009191719,HAS
-1.5002467841,1.0837,-0.937816554,-1.0339083897,HASI
0.1447506985,1.632,0.7569347413,-2.2144871743,HAYN
1.5710197242,1.178,-0.4381085319,0.2442025464,HBHC
0.3878133299,1.3138,0.980372123,-1.5501118021,HDP
0.2586905001,1.3064,0.0672163967,-0.7497982784,HF
1.650671619,0.8675,-0.3652856649,-1.2742570086,HFWA
0.5680035266,1.2592,0.0429993695,-0.1946599543,HI
0.7081898611,1.0076,-1.2047603779,1.1304027923,HIG
-0.3761029102,0.9658,-0.2999680839,0.4174996655,HIW
-1.6947680251,0.9319,0.0188075374,0.4559222715,HLF
1.0163846464,0.8344,1.4822880538,-0.2747684938,HLI
0.447210436,1.0792,-0.6370139521,1.1562267414,HLT
